cc_num,first,last,trans_num,trans_date,trans_time,unix_time,category,amt,merchant,merch_lat,merch_long,is_fraud
5395979269628621,Tammy,Blackwell,109030ae-e913-44bd-8d03-ce289b557d0b,2024-05-01,01:11:34,1714551094,food,738.56,Kim Group,31.1781455,-166.919628,1
6549186563503533,Charles,Wallace,da498809-4f3c-4e5f-aa75-ad7e42b442e1,2024-02-08,08:45:42,1707410742,gas_transport,625.97,"Rodriguez, Williams and Palmer",89.929337,-90.230374,1
6575796221891414,Elaine,Saunders,fdb9684b-d404-481c-919e-abd598ebbf85,2024-05-06,22:05:57,1715058357,entertainment,256.16,Ewing-Ward,-77.632542,83.899883,1
373646743924754,Jon,Meyer,086a5669-fa73-4914-bb01-15a08169a5b9,2024-03-02,19:08:27,1709435307,entertainment,571.56,Brown Ltd,-74.658334,157.917551,0
3559786421136501,Heather,Johnson,e0ce2f87-abdc-4a10-b8da-7683c3eabe34,2024-02-05,23:53:35,1707206015,health,764.02,Diaz-Powell,-9.1374015,29.271751,0
30409743332857,Gregg,Ramirez,353aa888-709e-4e7b-bbb5-99981483340f,2024-03-23,03:18:30,1711189110,misc_net,416.44,Davis Group,39.5658935,122.845275,1
373646743924754,Jon,Meyer,d40929c5-68bd-4bf2-af7b-5f349098255e,2024-04-11,01:19:57,1712823597,misc_pos,837.65,Reynolds Inc,-23.7087295,13.372279,1
4972957300287130,Emily,Medina,af0929aa-33e5-4675-9aac-c8b7c14dca5d,2024-01-30,12:20:52,1706646052,groceries,319.21,Smith PLC,-0.376092,-138.149060,1
4562209792500668831,Michelle,Dixon,3ff96deb-60a6-487c-b5af-1480e0e16bb8,2024-01-08,14:46:47,1704754007,food,577.56,"Smith, Rose and Williams",22.2446655,15.690917,1
342755925537611,Brian,Bryant,f66e4fcb-34e7-4532-b32f-44a2018dda17,2024-05-09,04:27:04,1715254024,entertainment,801.66,"Doyle, Yang and Zuniga",-41.275342,34.596651,0
180019120840162,Ryan,Munoz,c7baa240-778f-4570-a8c7-7ce58e05bc1f,2024-05-04,13:31:44,1714854704,misc_net,173.78,"Brown, Moore and Castro",-40.815453,-8.539740,1
342770915691120,Walter,King,65f2bf71-3947-421b-a9e1-a3df174e2f73,2024-02-15,20:33:32,1708058012,misc_pos,285.6,Blair-Olson,-30.061094,133.950762,1
4673290354661,Gary,Smith,b049cd60-c799-4dea-b93a-6c1777adf9c1,2024-01-11,23:47:48,1705045668,food,310.32,Curtis-Peterson,-30.5172295,30.401254,0
6011495152749392,Daniel,Sanchez,4a06844a-e32f-4f8f-87a3-bbeb8100e351,2024-04-23,02:45:34,1713865534,misc_pos,124.39,Page Group,1.5114745,138.884729,0
3511597588092982,Matthew,French,b9976bbe-b18b-4cc2-a118-a505b363c445,2024-02-10,08:17:11,1707581831,misc_pos,462.35,"Gray, Peters and Bates",-54.756583,-53.856636,0
630486189750,Eugene,Smith,e34dce14-1c35-436f-857b-dddf962799ec,2024-01-05,11:45:40,1704483940,entertainment,542.13,Bradley-Powers,-87.891670,-60.678849,1
213141750314036,Patrick,Bowen,5fc7ca76-fb2c-4bde-a3b0-5c9d305250b2,2024-04-18,15:47:26,1713480446,misc_net,619.28,Brandt Group,-66.8082295,114.767560,0
4965836602278464626,Jacob,Green,0fd3e7f7-2b43-48b7-b36b-20ea293bd6bd,2024-04-24,04:37:07,1713958627,misc_pos,586.73,Richmond Group,33.9872185,-28.994385,1
4939510545903,Joseph,White,0b6b7ca8-fb7a-4ed9-bb92-27b7fc1a1436,2024-04-18,03:03:25,1713434605,food,775.36,Palmer-Brown,81.0304415,141.575622,0
5595363209117045,Stephen,Oliver,842abf0c-d321-4471-813a-9d8e248255b2,2024-02-11,19:43:39,1707709419,entertainment,157.96,"Weaver, Young and Wallace",54.953506,-176.179377,0
4034124234160893,Andrew,Lynn,93b18ecf-ad0b-45bf-813e-af8241efe0c1,2024-05-19,20:57:17,1716177437,groceries,648.79,Peters-Hall,75.954507,79.021830,1
371980303831386,Connie,Johnson,97e5ab4b-8379-4d67-9ee8-3b75bc2d9090,2024-02-13,06:50:32,1707835832,food,339.85,Green LLC,24.096337,-68.210752,1
342805570023415,Barbara,Watts,a64adef2-b85f-45d5-91f3-58b5ef1a0034,2024-05-11,00:04:54,1715411094,misc_pos,391.92,Cruz-Howell,58.4446675,11.040785,1
2490999422426128,Tyler,Gutierrez,7c00847f-85be-4e0c-a848-e2135676bfc7,2024-03-17,05:49:31,1710679771,gas_transport,171.93,Gonzalez LLC,49.600633,-118.636123,1
4823597139531224,Cheryl,Johnson,73cb6fb9-0d89-4263-b07c-defc37bbd402,2024-04-13,18:50:05,1713059405,groceries,5.0,Newman Ltd,32.265339,12.910090,0
4288577600081029883,Marissa,Carter,43f5328c-7d9d-43a2-b756-309e90639cc0,2024-02-05,19:16:46,1707189406,food,117.92,Burns Ltd,-66.1768595,-112.654584,1
5395979269628621,Tammy,Blackwell,5cd8e2ac-49d5-497d-a0cb-92b3bf7e2240,2024-04-11,12:22:12,1712863332,clothing,351.34,Johnson Inc,22.670488,-73.832038,0
373646743924754,Jon,Meyer,22e52e1c-3475-4346-b010-4dda2007cda0,2024-02-28,12:59:50,1709153990,clothing,802.68,"Roberts, Graham and Turner",0.868046,-150.417484,0
4009712428191640,Billy,Davis,3534a0c3-f106-4ad4-93c0-43e3d7a4d0f6,2024-02-10,19:02:05,1707620525,misc_pos,224.85,"Robinson, Bennett and Leon",-76.5870655,171.849299,1
5395979269628621,Tammy,Blackwell,3504643c-bd67-44a2-8b2f-4ef93c0f714d,2024-05-18,14:55:40,1716069340,health,148.68,Cobb LLC,-64.124785,6.460694,1
213141365682108,Michael,Taylor,adf6dcd3-d5cd-4ad1-8702-71c81c0cc1d3,2024-01-08,15:04:07,1704755047,gas_transport,552.75,Collins-Brooks,-54.957646,-99.015345,0
4369465551909742,Shane,Lee,8efb5969-6e5c-4c92-a7b4-0d28eeae3401,2024-01-24,13:01:32,1706130092,health,399.81,Thomas Inc,-88.1206405,-121.814855,0
180004837692494,John,Boyd,b21d5f2a-2ce3-4b7a-ae5a-1d2a81738e54,2024-01-17,21:59:18,1705557558,misc_net,156.15,"Marsh, Silva and Ramos",-46.266474,-49.790367,0
4288577600081029883,Marissa,Carter,bedbd114-4de6-4a33-b2eb-69926e3fa13a,2024-05-14,18:38:13,1715737093,clothing,482.66,Price Group,45.3090925,-137.695948,1
371980303831386,Connie,Johnson,8ed0a2fe-44e9-4812-b15c-8af78e5bb8d7,2024-01-04,20:29:44,1704428984,health,401.54,Montoya PLC,14.594032,-13.040071,1
213141750314036,Patrick,Bowen,619d38e2-ce60-4e34-a20e-4cd2c59c5148,2024-01-05,22:44:53,1704523493,misc_pos,929.45,Schwartz PLC,79.9741155,-52.671286,1
630486189750,Eugene,Smith,d5218123-e845-4c2d-95fe-615057f9716d,2024-01-06,02:38:23,1704537503,food,188.12,Melendez-Aguilar,-62.188337,-166.594250,1
213190127868026,Sara,Gay,36399968-506f-49d9-8425-a72f868ae3f7,2024-01-04,01:36:11,1704360971,entertainment,94.84,"Smith, Howe and Taylor",53.246069,-83.821177,1
180004824159978,Jennifer,Blevins,f0f4c68d-297e-4958-8ba8-c5f61bef7c54,2024-01-15,19:47:50,1705376870,entertainment,979.64,"Brandt, Evans and Ross",9.869522,-95.159089,1
2270390313189155,Sierra,Warren,e3b6472f-f0f1-47d9-8d81-8c928686bd0e,2024-04-05,13:59:36,1712350776,health,444.71,Garcia LLC,79.9185835,-132.102568,0
213164960789680,Debbie,Mcbride,a7aa826a-dc1a-4796-a53f-25407c7ffdc8,2024-02-01,14:52:51,1706827971,misc_net,55.53,"Weaver, Jones and Black",77.576301,-140.339480,1
3563707466687483,Abigail,Soto,b11a24fe-6073-4d03-82c4-196d785c9887,2024-01-09,11:46:29,1704829589,misc_pos,925.77,"Doyle, Santos and Perez",82.965160,159.404570,1
6011411436098845,Laurie,Reynolds,ce3c8b90-6fe5-4892-b9e0-2eda68f4cb2f,2024-04-08,05:11:44,1712578304,clothing,963.24,Goodman-Little,-78.0195455,-74.133742,0
4768977802057614436,Gabrielle,Howard,d2f860fc-932c-463e-85a2-17d82971f7f3,2024-02-04,20:10:20,1707106220,health,134.33,"Herman, Booker and Adams",85.5074035,-35.264533,1
4277097855272071797,Jessica,Hernandez,4df29b2a-49d6-4050-a4fb-619810d38031,2024-04-17,15:47:30,1713394050,misc_pos,764.59,White Inc,55.9727575,-14.564044,1
4034124234160893,Andrew,Lynn,57d8f5f3-5ece-406c-b129-775654104572,2024-02-17,18:47:31,1708224451,gas_transport,954.8,"Gutierrez, Cummings and Rocha",13.743500,-61.299775,0
3552499665440012,Christopher,Stewart,fb1f8cc0-5d88-46ef-abcf-35ca6a65583f,2024-04-29,03:13:52,1714385632,food,204.31,Miller and Sons,-72.9048885,45.924186,0
4768977802057614436,Gabrielle,Howard,8dfc1067-e1cf-4959-9cf3-87f1feaccfc6,2024-01-27,02:20:18,1706350818,health,559.97,Fletcher-Joseph,69.8609305,-131.089360,1
3563707466687483,Abigail,Soto,c6c50a64-3da7-48f5-a30b-5556c801fbc4,2024-05-12,18:07:05,1715562425,gas_transport,848.05,"Norman, Mora and Bush",-19.9724985,26.796790,0
3561395530259570,Rachael,Silva,5332683a-8c80-4baa-8394-a3374b15d695,2024-03-03,23:54:56,1709538896,groceries,174.77,Williams Inc,-32.9606565,-4.912363,1
213177875597188,William,Davis,6f7bb448-d376-49f8-b352-39b21a260ff8,2024-05-05,04:30:02,1714908602,misc_pos,898.79,Jimenez-Shaw,-24.668985,-26.823990,0
180008581964504,Laura,Lopez,fca7c2c7-dee9-4f9e-96e6-7e0cb0935be1,2024-04-02,23:50:47,1712127047,groceries,541.1,Lewis-Gonzalez,73.4367685,-9.634693,1
2270390313189155,Sierra,Warren,d7c978d4-bcfc-46b0-8d72-e3c0b5f03e2b,2024-05-11,13:11:20,1715458280,misc_pos,694.75,Sullivan-Brooks,-57.7125875,-36.865941,1
3532116919818521,Tina,Morales,1a545c46-2f44-4d6c-8636-10cc90d97d8f,2024-01-02,07:10:50,1704208250,health,757.34,Young LLC,30.5255095,-125.580722,0
2490999422426128,Tyler,Gutierrez,d0fa81c9-5dda-4da9-8d4e-d5d181e69e99,2024-03-19,17:20:28,1710894028,health,894.54,Heath Ltd,-57.2636775,-125.423969,0
180019120840162,Ryan,Munoz,dd410045-f0ea-45d6-9371-6978a915ae94,2024-04-27,10:09:18,1714237758,clothing,395.56,"Bryant, Anderson and Ibarra",-14.3090815,-101.210500,1
5395979269628621,Tammy,Blackwell,d2c5262e-cca0-4fa9-bfb5-99ed33c930b6,2024-03-20,06:52:57,1710942777,misc_net,410.21,Green-Salas,18.836925,106.924792,0
30312013959187,Lori,Riley,02814287-a042-4228-8b63-2b86cade575c,2024-01-30,19:28:26,1706671706,entertainment,571.46,Singh Group,42.068787,58.864282,0
3532116919818521,Tina,Morales,384d9c8e-54c3-4b6a-b0f8-f93be8142429,2024-03-13,04:54:15,1710330855,entertainment,71.76,Clark-Rios,-66.741992,-141.222397,1
342755925537611,Brian,Bryant,1dc96d3e-cfe7-478e-aa06-275c5cbd9551,2024-04-16,00:50:29,1713253829,misc_pos,846.34,"Grimes, Hayes and Jones",3.265055,-41.140883,0
30409743332857,Gregg,Ramirez,67a7b5fc-9585-4261-a517-77d35eea65fb,2024-03-07,16:17:09,1709857029,health,303.07,Henderson and Sons,-57.2400425,-163.423643,0
213151619297306,Shirley,Jordan,845e6bd3-18b5-4c3f-8cab-a7131fad8eef,2024-03-15,09:14:33,1710519273,misc_net,240.21,Franco-Bowman,-46.826625,115.546476,0
213177875597188,William,Davis,458ca49e-3d35-49d2-b785-2bf8519c0aa0,2024-02-14,04:50:09,1707915009,entertainment,109.19,Kelly Ltd,63.1419435,-157.267386,0
36387333798329,Shannon,Chavez,58464290-0ba2-4bf0-a05b-3ba7b54cfd85,2024-03-22,06:56:36,1711115796,entertainment,45.04,Powers-Castillo,80.880170,-74.906202,0
4034124234160893,Andrew,Lynn,50ac4e19-e0e5-4398-a3a0-a1f5ba542599,2024-05-16,17:41:51,1715906511,misc_net,207.17,Morgan-Gonzalez,-50.734529,46.288884,0
342770915691120,Walter,King,a9b169c6-7b41-4588-8613-a614abc60ece,2024-04-21,06:26:09,1713705969,food,775.89,Garcia-Marsh,-85.368222,83.308298,0
3542586071116013,Cynthia,Villarreal,e5c56ae7-9828-48a2-a0b3-0ccf05741ec2,2024-02-14,22:50:58,1707979858,clothing,497.47,Roberts-Rivera,61.1458885,-2.778720,0
373647983248383,Lori,Blair,5efb3fe6-6b7f-4da6-ab9d-ec0787c498af,2024-01-23,09:43:45,1706031825,groceries,186.62,Mckenzie LLC,15.2754055,26.003504,1
180008581964504,Laura,Lopez,95684159-4502-403d-b5c9-4c6325f1cacc,2024-01-24,18:58:02,1706151482,misc_pos,719.3,"Mitchell, Williams and Estes",-52.7931325,-8.792567,1
3559786421136501,Heather,Johnson,1dc8878a-6060-40d2-9635-6a31621a43d3,2024-02-11,15:21:00,1707693660,groceries,598.13,"Gibson, Campbell and Gutierrez",-13.520557,159.650506,0
3563707466687483,Abigail,Soto,cef4473b-bf1b-4f1d-ac64-b4cf7dcf324f,2024-05-03,04:41:52,1714736512,entertainment,290.84,Camacho-Mitchell,-19.380235,103.111792,1
3552499665440012,Christopher,Stewart,d89d0274-101f-4b39-9f69-6243f1910c09,2024-01-05,17:47:16,1704505636,misc_net,34.82,"Allen, Jones and Mitchell",-33.8363525,-48.752635,0
180008581964504,Laura,Lopez,f6703972-db9a-40c5-b170-f369f5dc6538,2024-05-17,22:22:12,1716009732,gas_transport,699.13,Jones Inc,-38.484800,155.933223,0
4972957300287130,Emily,Medina,71e7e2dd-735f-4659-ae58-b4f2f3c4027c,2024-02-21,07:23:52,1708529032,health,510.28,"Martin, Harris and Murray",-27.258620,-135.251009,1
6575796221891414,Elaine,Saunders,376003f0-1bf6-40f1-b2c5-8a8de0a0d9f0,2024-01-10,23:44:44,1704959084,food,557.57,Lowery-Jimenez,64.463036,-37.584189,0
213151619297306,Shirley,Jordan,216d2a2c-788b-467f-bb69-5f377c069e7a,2024-01-07,18:33:44,1704681224,misc_net,221.83,Tate-Brown,-54.753890,-84.672320,1
342755925537611,Brian,Bryant,00813dc7-a366-4222-85c2-8a56d7baf74b,2024-03-28,21:20:40,1711686040,groceries,767.6,"Taylor, Frost and Evans",67.490863,92.101501,1
3531924974816541,Margaret,Hernandez,8c93f519-e018-4526-906e-dca4198c3190,2024-03-15,15:01:23,1710540083,entertainment,10.02,Benson-Jackson,-2.1925505,14.603934,0
4251322344669,Jacqueline,White,3db9e026-11e6-45ae-91a7-f306a9731621,2024-01-05,18:07:11,1704506831,gas_transport,783.61,Norton-King,56.632801,-157.271212,1
4613958709162218,James,Petty,5fae270b-d02e-4b49-91d0-005d7609dbf2,2024-01-23,02:55:14,1706007314,entertainment,404.46,"Price, Leonard and Reed",-8.948596,105.994730,0
180004837692494,John,Boyd,76863bf6-6d0e-470b-b384-cbf61c7dca4f,2024-04-14,08:36:52,1713109012,groceries,466.99,Jackson-Gordon,-39.6014445,71.498588,1
341426584257278,Thomas,Hamilton,025749ad-a155-471a-b9d7-340a42e3eda6,2024-01-22,21:34:34,1705988074,health,351.55,Kim Ltd,-23.2494165,-132.837787,1
3529417183520750,Shannon,Mcdonald,9cb87b77-7e24-4b64-b78f-6dbaa2ce06ce,2024-01-27,15:46:44,1706399204,entertainment,231.51,Miller and Sons,-46.508388,80.985480,0
213164960789680,Debbie,Mcbride,1c053b18-2a47-48f4-9b02-c0726c8ac3df,2024-02-04,16:16:48,1707092208,gas_transport,386.1,Carter LLC,-1.7904295,86.484543,1
3511597588092982,Matthew,French,b99b6c22-e9af-4feb-aa88-a2143fda9316,2024-05-19,07:42:27,1716129747,entertainment,717.29,"Collier, Garcia and Scott",-9.8626535,76.433386,1
4210739352814,Carol,Santos,12c8a384-3e29-4991-93a7-0473b61896fe,2024-02-07,01:27:28,1707298048,food,448.11,"Reed, Alvarado and Hanson",-38.0438075,-90.856213,1
3561395530259570,Rachael,Silva,97ebe815-2f6d-4fc2-bfef-0cad7c63778f,2024-04-16,16:11:56,1713309116,food,948.98,"Lester, Miller and Russell",5.7813775,5.080411,0
5154646977919540,Jennifer,Hopkins,9eef9129-3726-44e7-a4db-9e062c82b659,2024-05-16,13:42:34,1715892154,groceries,449.19,Fox PLC,57.853240,87.455301,0
3559786421136501,Heather,Johnson,e8120123-d005-4215-beff-3390aace5608,2024-03-14,07:18:40,1710425920,clothing,768.51,Black LLC,14.107258,-108.989499,1
3552499665440012,Christopher,Stewart,d33b3ca3-0b4d-413b-9531-64bae61f54b0,2024-04-23,01:13:25,1713860005,groceries,286.17,Davis-Fry,-6.0675815,-167.380896,1
341426584257278,Thomas,Hamilton,5e5243a0-3755-496d-af44-827fd18ff0f2,2024-03-09,14:23:53,1710023033,misc_pos,588.58,Holt-Bradley,26.429971,-91.956131,0
4823597139531224,Cheryl,Johnson,4f9ce247-e938-4d51-b194-f2d5da9a9501,2024-04-12,15:53:24,1712962404,misc_net,499.01,Landry LLC,0.251592,98.125492,1
4823597139531224,Cheryl,Johnson,e09ee7c8-c979-4b11-a22b-672aebc638dd,2024-05-07,00:21:59,1715066519,misc_net,781.38,"Solomon, Walker and Sullivan",68.9269355,165.345651,1
3518147799990831,Elizabeth,Murray,95a239dd-4f54-45a2-80b9-8174c51dde64,2024-03-13,15:48:55,1710370135,food,300.89,Schmitt-Cole,42.1438435,115.632120,1
4277097855272071797,Jessica,Hernandez,a66eb2f1-8ac4-4d7c-82a0-2852ccb987ca,2024-03-28,19:50:48,1711680648,food,182.05,Nelson Ltd,-76.1559405,53.290605,1
6011099504413135,Elizabeth,Green,87ace3b1-801a-4934-a086-13cc345d1ef2,2024-01-03,13:24:12,1704317052,entertainment,671.17,"Mclean, Brown and Harrell",54.500140,-16.105237,0
4369465551909742,Shane,Lee,683bcc0f-c870-4672-88f0-0be75dac4494,2024-01-02,02:07:54,1704190074,entertainment,31.11,Nguyen PLC,-58.203967,-6.081490,0
180008581964504,Laura,Lopez,8dd9bc66-139d-43e9-ada9-f762043ecdec,2024-01-26,09:12:31,1706289151,health,200.35,Cain-Crawford,6.0435065,-34.217827,0
373646743924754,Jon,Meyer,9ee95fa6-bc55-4165-b456-bd7330fd455a,2024-04-01,20:52:28,1712029948,clothing,693.36,Warren Group,-85.3263125,-77.905236,1
213141365682108,Michael,Taylor,df441c9a-4dad-4082-bb0d-0de002eff94a,2024-01-10,03:57:38,1704887858,clothing,105.13,"Riley, Wright and Lee",-60.8234425,117.735868,1
6011468490518555,Matthew,Williams,bf93632f-54c0-4fc7-8aab-d309fe268830,2024-03-30,14:50:32,1711835432,food,471.3,Lambert-Young,-52.2899905,-92.717611,1
2234987804155135,Jeremy,Turner,15ffe8c3-3c6f-46e4-acca-3301fff191ff,2024-05-15,13:56:50,1715806610,food,578.0,Gonzales and Sons,38.3152355,-46.944462,1
3559786421136501,Heather,Johnson,5e5bbcdb-ca45-4a3c-8ae5-b56d8ac9f809,2024-02-26,15:46:51,1708991211,groceries,547.54,"Wagner, Garcia and Hernandez",-84.6252035,94.824754,1
4472125057012292,Corey,Perez,3f4dd1da-2dd1-4518-89ab-0cd292813acd,2024-05-07,16:54:47,1715126087,misc_net,75.59,Wells-Greene,54.444151,43.010892,0
4562209792500668831,Michelle,Dixon,f9498c3c-4a5e-4b9e-9608-450754d9f1c0,2024-03-16,06:11:45,1710594705,gas_transport,868.89,Rivera-White,0.1948065,-123.803526,0
213164960789680,Debbie,Mcbride,b70fa022-31d8-43e8-97ee-288f73eabd6c,2024-03-03,11:10:23,1709493023,food,675.01,Kane PLC,-60.1375725,163.290275,1
630486189750,Eugene,Smith,91614b4b-c53b-4b20-9ac8-9c373fedd13c,2024-01-06,03:19:36,1704539976,misc_pos,473.42,Robinson Inc,-42.0463615,-60.929541,0
3518147799990831,Elizabeth,Murray,ea0792cc-9259-4d4a-bd5d-159bd7b99762,2024-01-13,09:19:59,1705166399,misc_pos,144.0,"Howard, Rodriguez and Wells",35.702540,-80.121988,0
4441646681850,Kurt,Johnson,a6960df3-3700-4975-acbc-a516c163ef64,2024-04-29,16:23:48,1714433028,clothing,924.39,Snyder-Brown,49.9032945,103.549470,0
342805570023415,Barbara,Watts,f9f86d71-7ce0-43c7-82af-4f48241de7bb,2024-01-02,09:59:51,1704218391,entertainment,340.04,"Hatfield, Walsh and Nguyen",36.0611765,-35.798312,1
373647983248383,Lori,Blair,61d8451e-cae6-4a30-a377-4b86dc7f2889,2024-02-14,07:34:31,1707924871,health,560.92,Perez-Bentley,-71.0887525,-24.289338,1
3544411918060654,Frank,Nelson,a8ae77ff-cde2-4321-8c21-86712cda9d17,2024-02-07,15:48:57,1707349737,misc_net,799.51,Howe PLC,63.9243245,5.239346,1
3561395530259570,Rachael,Silva,7acb4aca-4e73-437e-bf63-bda29c886847,2024-04-01,23:28:13,1712039293,food,823.9,"Montoya, Perkins and Wagner",-60.819883,-75.580396,0
4472125057012292,Corey,Perez,28c1a7f6-ff7a-4f0b-bec3-23bbc86772bd,2024-01-07,14:54:47,1704668087,misc_net,460.13,"Cox, Schneider and Young",60.389254,-37.274462,1
3561395530259570,Rachael,Silva,f8a58db4-5698-4598-acd1-3a05bb2ae4b0,2024-04-09,12:27:42,1712690862,health,592.95,"Myers, Brown and Phillips",-87.6438085,44.502095,0
3544411918060654,Frank,Nelson,0b683652-4400-4f3c-b6e5-ede0aef84f2e,2024-03-01,00:05:17,1709280317,food,740.14,Donovan-Yang,-18.1684325,141.745964,0
3531924974816541,Margaret,Hernandez,8d9c958b-aa0b-4abc-819b-cdf3f1ab3fd9,2024-02-14,12:27:25,1707942445,entertainment,130.28,"Adkins, Lawson and Smith",-58.2916655,175.762055,0
30409743332857,Gregg,Ramirez,faf3a998-04fc-4f69-8e1c-027e5d7d779c,2024-03-11,17:02:39,1710201759,misc_pos,990.56,Martinez and Sons,-26.315355,-117.994815,0
3544411918060654,Frank,Nelson,f9a60f2d-6576-4dff-8139-f2a734cd4699,2024-01-31,00:24:23,1706689463,entertainment,660.38,"Rodriguez, Mathis and Henderson",35.9803595,162.448919,1
30310245543951,Lori,Scott,102651b0-1969-4d5b-bcac-6db8427751fa,2024-04-02,19:03:29,1712109809,entertainment,855.96,"Walker, Ramos and Wilson",77.441895,-4.271161,1
4422704794652577,Catherine,Smith,05bfa50f-bcbe-42f2-9efc-ba5b03cdd4d4,2024-03-06,16:52:30,1709772750,misc_net,538.98,Sanders-Knight,85.6926915,-172.406155,1
5154646977919540,Jennifer,Hopkins,08051edd-f938-411e-8de2-71432254dde8,2024-05-06,02:16:43,1714987003,gas_transport,191.65,Ewing-Estrada,23.321115,-21.984187,1
4251322344669,Jacqueline,White,0caf625b-ff4c-46d5-b4db-455c88d3baa6,2024-02-08,09:26:05,1707413165,health,895.25,Wilson and Sons,27.2515485,-122.943036,1
4277097855272071797,Jessica,Hernandez,00491b7a-d064-43ec-95a6-70469ed72b89,2024-03-28,13:11:29,1711656689,groceries,740.2,Wu-Pierce,73.432427,-81.338755,0
4288577600081029883,Marissa,Carter,cca7fcc7-42aa-4d86-827c-be4a429ae3fa,2024-04-04,18:55:18,1712282118,health,199.71,Jones Ltd,-26.3539585,-86.427175,0
2250033363128285,Eugene,Proctor,45c28513-2778-4e6b-a32d-f367295921df,2024-04-24,04:05:28,1713956728,health,941.94,Zimmerman Ltd,-38.448002,50.322867,1
4277097855272071797,Jessica,Hernandez,4635a5c1-2ff8-40a9-8ba8-2b62735387f3,2024-03-21,18:50:29,1711072229,clothing,65.78,Barker-Greene,41.855783,159.260751,1
4768977802057614436,Gabrielle,Howard,20b5929b-9db5-4555-9729-3a2b6d1a2cc3,2024-04-25,04:30:15,1714044615,health,995.87,Stone-Cross,-38.496837,-169.045699,1
4545807250100841,Jared,Villanueva,776d71b3-2176-495a-af55-5cb22f238f00,2024-04-28,09:54:54,1714323294,clothing,57.05,Salazar Ltd,55.637793,-172.557737,0
4210739352814,Carol,Santos,ba32ea22-ec04-4b87-8299-38e221a95471,2024-04-20,00:49:30,1713599370,misc_net,735.98,Howe and Sons,-78.486833,-50.083853,0
30312013959187,Lori,Riley,386c92f8-af60-418d-ac2c-d26823d45955,2024-05-10,04:32:07,1715340727,gas_transport,362.84,"Mitchell, Mcdaniel and Merritt",19.3925525,157.119147,0
346912934761213,Ricardo,Obrien,25aa8ac7-df3a-4e7d-88c7-f951a7941973,2024-05-09,04:24:13,1715253853,entertainment,227.5,Robinson Inc,-89.020488,22.764246,1
213141750314036,Patrick,Bowen,2347ef20-973f-464e-a61d-101031b2e3a0,2024-02-15,11:32:54,1708025574,misc_net,922.53,Brown LLC,-63.9171445,73.983588,0
4613958709162218,James,Petty,6716318f-f761-4272-82e8-a2f8f3b2cb16,2024-01-06,12:31:59,1704573119,misc_pos,762.52,Wells-Conway,36.937519,-138.145176,1
4939510545903,Joseph,White,4e49e092-6c26-48d6-b483-d755a386e76c,2024-03-25,22:11:11,1711429871,food,35.1,"Bolton, Macias and Smith",-84.4789825,-10.489190,1
2287623680416038,Kimberly,Rodriguez,7a02c4b9-710f-4b30-91b6-7e1f444ffc59,2024-04-12,18:18:57,1712971137,health,239.43,Ortiz-Stephens,38.6296085,-141.935060,0
2377354330112501,Jason,Crawford,65fe1080-44e9-4882-877d-3813e224110d,2024-03-02,07:48:30,1709394510,misc_net,478.76,Freeman PLC,-58.2964755,74.400566,1
36387333798329,Shannon,Chavez,ba772f92-a03d-42fd-bcd1-516c1852bcf3,2024-02-17,07:11:50,1708182710,entertainment,142.34,Williams-Santiago,-13.9219815,-178.411771,0
342755925537611,Brian,Bryant,654631a9-e5f9-4ad4-8025-df47c9a4cfa9,2024-02-17,03:04:37,1708167877,clothing,322.63,"Olson, Ruiz and Bennett",52.0320465,-110.062100,1
213190127868026,Sara,Gay,2dae4e1f-1b19-4d4d-90b2-29479f9435bf,2024-03-04,08:35:03,1709570103,misc_pos,89.43,"Williams, Todd and Tyler",88.127598,36.345752,0
4399504353246,Kyle,Daniels,a9f85a30-8152-4f68-b8aa-9bd9e7aaa1af,2024-03-03,13:55:48,1709502948,groceries,390.69,Price-Delgado,26.978965,-126.673806,1
180004837692494,John,Boyd,4641e232-956d-4719-8f81-2d5d308fe96c,2024-04-16,03:03:33,1713261813,food,389.82,Osborne Ltd,-42.7655455,9.087130,1
344428765983521,Debra,Foley,c1c584b8-8958-4b48-8af6-a1fb2ad745b9,2024-03-28,12:52:37,1711655557,misc_pos,283.8,Taylor-Turner,-84.766980,-55.633243,0
30512655916110,Kevin,Rivera,d5d124cc-795b-4e28-b81f-74c88182dcf0,2024-04-27,10:46:12,1714239972,food,848.61,Johnson-Oliver,30.439331,-37.818978,0
6011468490518555,Matthew,Williams,a13135e1-81ab-4ba7-873d-163e5ed1f98c,2024-05-13,19:14:33,1715652873,food,912.63,Parker Group,73.7315695,104.814667,0
3542586071116013,Cynthia,Villarreal,47fb7464-e8fb-4cb1-be25-beb2c51e4ae6,2024-04-12,14:20:24,1712956824,food,342.96,"Tucker, Yu and Greene",-80.3428165,72.103547,1
4286398460569,Chris,Allen,134751ff-f7e4-4bf8-8684-e99c1eb63e0f,2024-05-05,17:19:32,1714954772,gas_transport,788.76,Fields-Charles,-14.2226745,75.981798,0
213148717764773,Oscar,Powell,68c0c5eb-4c49-4727-81d2-878ac8653b2b,2024-04-18,12:58:27,1713470307,misc_pos,72.7,Lopez-Carlson,-67.935157,118.498074,0
4965836602278464626,Jacob,Green,30f50730-63ea-4397-b9e8-cc8fea69c64b,2024-05-09,00:44:31,1715240671,misc_pos,207.85,Hayes-Scott,18.7230375,168.754998,1
